상품번호,그룹명,앨범명,멤버,재고,썸네일,옵션이미지,가격,포카마켓 이미지,충족 여부,원본 앨범명,표시,보유 재고,보유 재고 가격,보유재고 썸네일,보유재고 추가이미지,쇼피 스캔 등록여부,ebay 스캔 등록여부,shopify 스캔 등록여부,썸네일 완성여부,이미지 재생성 필요,ebay item id,ebay 보유재고 item id,ebay 스캔 item id,누적 판매 수,shopify_product_id,shopify 등록완료,이미지_승인상태,앞면,뒷면,joom 등록완료,joom product id
42559,BTS,BE Deluxe Edition SOUND WAVE LUCKY DRAW,JUNGKOOK,4,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/6a68cda5b38048b0b2ed63d71d91b172.jpg,TRUE,BE Deluxe Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
4684,BTS,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,Jin,5,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/27/41451d793fbd49aeaffd7a2e64481742.jpg,TRUE,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
30326,BTS,BE Deluxe Edition SOUND WAVE LUCKY DRAW,Jin,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/5a301369254845359b6443a129d01cce.jpg,TRUE,BE Deluxe Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
4171,BTS,BTS 3RD MUSTER ARMY.ZIP+ DVD,SUGA,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/11/6c7ce8e2ea2046fc93c13f8bcbd5149a.jpg,TRUE,BTS 3RD MUSTER ARMY.ZIP+ DVD,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13286,BTS,"BTS, THE BEST 7netshopping Edition",RM,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/c74fd7f8451d4ee299522e153b794681.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
313602,BTS,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,Jin,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/12/06/07c7928e097b4f1f903fc9bb45e5616c.jpg,TRUE,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
18146,BTS,D-icon vol.10 BTS goes on!,V,6,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/581403f779ab4d37bc3a0834508295ea.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
313607,BTS,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,V,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/12/06/65bcd39feefb4284b6c8183feb8526ff.jpg,TRUE,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
109059,BTS,2022 BTS DALMAJUNG Stamp,V,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/13/1c91abbb3a1a4ee9b05c473b7116ee76.jpg,TRUE,2022 BTS DALMAJUNG Stamp,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13297,BTS,"BTS, THE BEST 7netshopping Edition",V,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/5914669765d0481f9adf71aa390687e1.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
124931,BTS,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,V,3,,,,https://ndc.infludeo.com/media/photocard_blur/2023/06/19/fee31a0d8821479b80bd6c367319e0c7.jpg,TRUE,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
124928,BTS,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,SUGA,3,,,,https://ndc.infludeo.com/media/photocard_blur/2023/06/19/f90d5d103ef8443bab25772ada4f5dd2.jpg,TRUE,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
377146,BTS,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,JUNGKOOK,4,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/02/4d22c137d40441bebe1273e8c236a9ca.jpg,TRUE,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
461320,BTS,2022 BTS DALMAJUNG Stamp,Jin,5,,,,https://ndc.infludeo.com/media/photocard_blur/2026/04/01/1dc3ce7458e2482da7870375ff216e9c.jpg,TRUE,2022 BTS DALMAJUNG Stamp,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
124927,BTS,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,Jin,2,,,,https://ndc.infludeo.com/media/photocard_blur/2023/06/19/3264d87f9f174beb8a0c2aaf4ce345fd.jpg,TRUE,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
10270,BTS,BTS 3RD MUSTER ARMY.ZIP+ DVD,Jimin,0,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/11/abf70ad6a7994434b1e840b614d49c7a.jpg,TRUE,BTS 3RD MUSTER ARMY.ZIP+ DVD,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
46301,BTS,D-icon vol.10 BTS goes on!,J-Hope,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/18de999c221c4ff881fbb12bca2d4688.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
7574,BTS,2018 Love Yourself Tour Japan Passport Photo Card,Jimin,1,,,,https://ndc.infludeo.com/media/photocard_blur/2022/09/29/14ddfc3f5092465daf6a7dee651843c5.jpg,TRUE,2018 Love Yourself Tour Japan Passport Photo Card,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
37768,BTS,D-icon vol.10 BTS goes on!,V,5,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/f333819140de430aa93a46c75f85486a.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
10290,BTS,2017 SEASON'S GREETINGS,V,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/11/05/98e141dc30eb4e7797b146831bcf82cd.jpg,TRUE,2017 SEASON'S GREETINGS,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
313606,BTS,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,Jimin,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/12/06/738a7e61473e4ce1972c936aee169808.jpg,TRUE,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
37184,BTS,Be Eco Bag,Unit,2,,,,https://ndc.infludeo.com/media/photocard_blur/2022/09/29/64ce8841fd6646f2a084b3d019cc035e.jpg,TRUE,Be Eco Bag,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13313,BTS,"BTS, THE BEST 7netshopping Edition",Jimin,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/c2ae07f3168f469785726cc9ea6b33ba.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
124930,BTS,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,Jimin,3,,,,https://ndc.infludeo.com/media/photocard_blur/2023/06/19/82b9c2f57e2c426cb3546a390313e074.jpg,TRUE,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
36422,BTS,BE Deluxe Edition SOUND WAVE LUCKY DRAW,V,4,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/04eee6b644f5414c8a38596376fdca8e.jpg,TRUE,BE Deluxe Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
377141,BTS,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,Jin,3,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/02/d2a88df3ed3040f895b65db849aff59e.jpg,TRUE,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13329,BTS,"BTS, THE BEST 7netshopping Edition",J-Hope,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/41a08d6d0b434c8aa3299dd3e70306f8.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
10307,BTS,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,JUNGKOOK,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/a76c5803e1a74000909d1bb2d8a3d7b0.jpg,TRUE,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13293,BTS,"BTS, THE BEST 7netshopping Edition",JUNGKOOK,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/a61779e102ed4a14b70f653df2dfce02.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
10274,BTS,2017 SEASON'S GREETINGS,Jimin,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/05/cb721d80b23f4a9aaaf0c3f4d25ae943.jpg,TRUE,2017 SEASON'S GREETINGS,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
18152,BTS,D-icon vol.10 BTS goes on!,SUGA,8,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/61df3a74f09f4af7adf36472e095e3a8.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
423375,BTS,2022 BTS DALMAJUNG Stamp,J-Hope,1,,,,https://ndc.infludeo.com/media/photocard_blur/2025/11/28/4bb6639fcc3342aabef9c44b34846faa.jpg,TRUE,2022 BTS DALMAJUNG Stamp,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13312,BTS,"BTS, THE BEST 7netshopping Edition",Jimin,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/cc4c568b5803455eaa2304fc53854fec.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
4642,BTS,2017 SEASON'S GREETINGS,Jin,0,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/05/f9a5ba6460114bd2ac5d81e71ef9f474.jpg,TRUE,2017 SEASON'S GREETINGS,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
39815,BTS,BTS 2021 MUSTER SOWOOZOO Stand Photo Card Binder,Unit,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/13/8068efcbfce147c8a0907ec7a10b400e.jpg,TRUE,BTS 2021 MUSTER SOWOOZOO Stand Photo Card Binder,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13198,BTS,BE Essential Edition SOUND WAVE LUCKY DRAW,SUGA,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/27/08a4279ec96d429cb4727f09df3dfcdd.jpg,TRUE,BE Essential Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
29873,BTS,BTS 3RD MUSTER ARMY.ZIP+ DVD,J-Hope,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/11/dcd465d22fb443148f5ab558b65c2326.jpg,TRUE,BTS 3RD MUSTER ARMY.ZIP+ DVD,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13299,BTS,"BTS, THE BEST 7netshopping Edition",V,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/12/22/001a05faa9f94900bdab6870bf7e2860.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
313604,BTS,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,J-Hope,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/12/06/168cb5d8804343d8b64166b075787e7f.jpg,TRUE,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
377144,BTS,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,Jimin,1,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/02/ca92906326ed4546ab4efc49620665c3.jpg,TRUE,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
377142,BTS,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,SUGA,0,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/02/0a4c83efcd0644c88eca446aab4e3039.jpg,TRUE,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
37769,BTS,D-icon vol.10 BTS goes on!,Jin,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/13c3e72a80f540009ee27ed0ce0b3450.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13284,BTS,"BTS, THE BEST 7netshopping Edition",RM,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/befabe89fd464f43b04289b3e714fb0e.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
4685,BTS,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,SUGA,0,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/27/007e3191100045b3ba6046043576ad8b.jpg,TRUE,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
10276,BTS,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,Jimin,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/d37bfd52cfb348d5be4562dd9e150878.jpg,TRUE,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
24453,BTS,BE Essential Edition SOUND WAVE LUCKY DRAW,Jin,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/6450a6446a384001b8af8dc6cf2836f2.jpg,TRUE,BE Essential Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
10292,BTS,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,V,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/f547e4aefcce499c99587feadb94df99.jpg,TRUE,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
18144,BTS,D-icon vol.10 BTS goes on!,V,4,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/0ed48f977bf9447ab0c5cf0f012e2f99.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
18151,BTS,D-icon vol.10 BTS goes on!,SUGA,6,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/f65284e772694c0dab98a1fc951ca781.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
12744,BTS,BE Deluxe Edition SOUND WAVE LUCKY DRAW,Unit,0,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/e61973830834428399eb81cc045f8d51.jpg,TRUE,BE Deluxe Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
7667,BTS,2018 Love Yourself Tour Japan Passport Photo Card,V,5,,,,https://ndc.infludeo.com/media/photocard_blur/2022/09/29/5bcbff256328427180deb6cf600d2fd2.jpg,TRUE,2018 Love Yourself Tour Japan Passport Photo Card,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
377143,BTS,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,J-Hope,3,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/02/a5d9100262954cbabff08627a0d440ae.jpg,TRUE,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
313605,BTS,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,RM,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/12/06/b25225f01c4b40f681fbc54c9f718479.jpg,TRUE,BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13322,BTS,"BTS, THE BEST 7netshopping Edition",SUGA,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/c7bf588667a54dd08acad4b52334adf8.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
37770,BTS,D-icon vol.10 BTS goes on!,RM,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/4a680c7f1f5b4e29b25612823b7246ae.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
37247,BTS,BE Essential Edition SOUND WAVE LUCKY DRAW,J-Hope,5,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/91e42b1cf9594d5981408d90cdca214a.jpg,TRUE,BE Essential Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
4638,BTS,2017 SEASON'S GREETINGS,RM,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/05/0dcbc7c55e1147a58d6d5c0175496504.jpg,TRUE,2017 SEASON'S GREETINGS,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
124926,BTS,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,RM,0,,,,https://ndc.infludeo.com/media/photocard_blur/2023/06/19/3ff44454326f484e8dd424116429a318.jpg,TRUE,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
377145,BTS,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,V,1,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/02/f2928b8a0f234053b03c328897b3a2cb.jpg,TRUE,CAPSULE ALBUM MERCH: Capsule Merch Full Package WEVERSE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
18147,BTS,D-icon vol.10 BTS goes on!,V,4,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/cdf4977bb19b4cc19293da16cd2d59e7.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13330,BTS,"BTS, THE BEST 7netshopping Edition",J-Hope,0,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/82feb80274594f84a515a3675e4b572a.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
382639,BTS,Charm of HOPE Killin' It Girl ver.,J-Hope,6,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/18/2e4335147fad4f76998c8e7a09e9077f.jpg,TRUE,Charm of HOPE Killin' It Girl ver.,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
7704,BTS,2018 Love Yourself Tour Japan Passport Photo Card,JUNGKOOK,1,,,,https://ndc.infludeo.com/media/photocard_blur/2022/09/29/939f212759c9403c82e53b0a90158c6f.jpg,TRUE,2018 Love Yourself Tour Japan Passport Photo Card,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
13314,BTS,"BTS, THE BEST 7netshopping Edition",Jin,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/c319ca3d3c6f4504b871becfe99cadc6.jpg,TRUE,"BTS, THE BEST 7netshopping Edition",,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
10302,BTS,BTS 3RD MUSTER ARMY.ZIP+ DVD,JUNGKOOK,3,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/11/50b0087b785d42eca73445095088356f.jpg,TRUE,BTS 3RD MUSTER ARMY.ZIP+ DVD,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
21126,BTS,BE Essential Edition SOUND WAVE LUCKY DRAW,V,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/04b22d8aae344e839d7e66821aa3b63e.jpg,TRUE,BE Essential Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
46889,BTS,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,J-Hope,1,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/65f8815681b14000a61dab9e6679f804.jpg,TRUE,BTS WORLD TOUR 'LOVE YOURSELF' NEWYORK Blu-ray,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
37132,BTS,BE Deluxe Edition SOUND WAVE LUCKY DRAW,RM,2,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/436fbc25dab44f5684f0f2b96a1d55f7.jpg,TRUE,BE Deluxe Edition SOUND WAVE LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
124929,BTS,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,J-Hope,2,,,,https://ndc.infludeo.com/media/photocard_blur/2023/06/19/adcc629a06464aefbc4d19bb7aabb8b7.jpg,TRUE,BTS 10th Anniversary FESTA @YEOUIDO ARMY LOUNGE,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
37767,BTS,D-icon vol.10 BTS goes on!,JUNGKOOK,0,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/bb5bea96ba7b48a7865ccaeb13258f5d.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
18150,BTS,D-icon vol.10 BTS goes on!,SUGA,5,,,,https://ndc.infludeo.com/media/photocard_blur/2024/09/25/b6f444293b794c7c9cb2c1258a4741bb.jpg,TRUE,D-icon vol.10 BTS goes on!,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
4170,BTS,BTS 3RD MUSTER ARMY.ZIP+ DVD,RM,1,,,,https://ndc.infludeo.com/media/photocard_blur/2025/07/11/0846ffbfd5c34a5a90fd5bb042aa9a06.jpg,TRUE,BTS 3RD MUSTER ARMY.ZIP+ DVD,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
25195,BTS,2018 Love Yourself Tour Japan Passport Photo Card,RM,2,,,,https://ndc.infludeo.com/media/photocard_blur/2022/09/29/f7fa0db2a1b94e1cb83164de2291f932.jpg,TRUE,2018 Love Yourself Tour Japan Passport Photo Card,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,pending,,,FALSE,
152713,BTS,Layover,V,29,bts-layover-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/noco/pebyt6uthctwj2h/m8ncmtjge7pkw7p/clt3mn7jxxjjk19/bts-layover-thumbnail_RIZk8.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090245Z&X-Amz-Expires=7635&X-Amz-Signature=3b89020d70ec68d0178d8f77ac61163119aef0c8aa167fffe7365f6f49ed8103&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-layover-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-layover-v6-photocard.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/noco/pebyt6uthctwj2h/m8ncmtjge7pkw7p/clbg0r9ug5dmmi7/bts-layover-v6-photocard_aXxAh.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090245Z&X-Amz-Expires=7635&X-Amz-Signature=2a783158e93cbd39b780b899851bc88ce5094ba7f13f694b6dc317fd45961c31&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-layover-v6-photocard.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2023/09/11/063392ecbe174710af51811dc3f9e6c1.jpg,TRUE,Layover,,,,,,TRUE,TRUE,FALSE,완성,FALSE,3.06789E+11,,3.0679E+11,,,TRUE,approved,,,TRUE,6a328d2ce1586b01a3f65c63
